 Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Fwd Packet Length Min,Bwd Packet Length Max, Flow IAT Mean, Flow IAT Std, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Min, Fwd Header Length, Bwd Header Length, Bwd Packets/s, Init_Win_bytes_backward, NFlow Packets/s
51249,3000,6,119098066,41,43,41.0,1.0,1.0,1434916.458,1664210.828,39587.0,114000000.0,2851181.625,990579.0,820,860,0.361047005,4098,-0.9172637153314832
58580,3000,6,119939648,42,44,42.0,1.0,329.0,1411054.682,1768109.126,40266.0,117000000.0,2855979.976,991703.0,840,880,0.366851168,2051,-0.9172637029203792
13891,58515,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
55784,3000,6,786249,2,5,417.0,0.0,451.0,131041.5,293754.300936514,0.0,0.0,0.0,0.0,40,124,6.359308565098334,2051,-0.9172550387564964
50534,3000,6,6736,2,4,420.0,0.0,451.0,1347.2,1060.6833646286718,98.0,930.0,930.0,930.0,40,104,593.8242280285036,2051,-0.9163216959856294
50127,36860,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
547,31913,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
61542,58497,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
731,60110,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
55842,3000,6,17309,1,1,0.0,0.0,451.0,17309.0,0.0,17309.0,0.0,0.0,0.0,20,20,57.77341267548674,2051,-0.917142165708432
976,30390,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,18437,17,2,2,0,458.0,229.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
52907,25850,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
36175,26006,17,49,2,0,796.0,398.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
54524,3000,6,5434,1,1,0.0,0.0,451.0,5434.0,0.0,5434.0,0.0,0.0,0.0,20,20,184.02649981597352,2051,-0.9168749101968992
740,16667,17,1,2,0,494.0,247.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
33014,26386,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
61640,3000,6,118206640,45,47,45.0,1.0,1.0,1298974.066,1572567.655,40497.0,115000000.0,2616686.341,996569.0,900,940,0.397608798,2051,-0.9172636380706548
58403,3000,6,775594,3,4,397.0,0.0,451.0,129265.66666666669,285278.387312931,703.0,770486.0,385243.0,7567.0,60,104,5.157337472956212,2051,-0.9172549093036464
51423,3000,6,119090038,34,36,34.0,1.0,1.0,1725942.58,1949637.101,39548.0,115000000.0,3485902.333,991960.0,680,720,0.302292287,4098,-0.9172638397060524
863,23293,17,2,2,0,494.0,247.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
58576,10458,17,105691,3,0,1398.0,330.0,0.0,35230.33333333333,61018.99525011318,1.0,105691.0,35230.33333333333,1.0,80,0,0.0,-1,-0.9172244049935594
44705,2185,17,106211,4,0,1398.0,330.0,0.0,35403.66666666667,61319.21739009178,1.0,106211.0,35403.66666666667,1.0,104,0,0.0,-1,-0.9172246011084176
39554,80,6,43567,6,9,317.0,0.0,7240.0,3111.928571428572,10534.670039477238,0.0,41069.0,8213.8,222.0,192,304,206.57837353960565,108,-0.9169000535208304
62616,11462,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
5630,19450,4,3,2,2,12.0,4.0,4.0,1.3333333333333333,0.5773502691896257,1.0,1.0,1.0,1.0,40,40,500000.0,0,0.1411473266879352
57350,3000,6,119997635,3,5,319.0,0.0,451.0,17142519.285714287,45206293.25006075,192.0,9103.0,4551.5,3872.0,72,112,0.0416674878634066,2051,-0.9172643912683328
691,8285,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
702,55307,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
835,17208,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2956,0,0.0,-1,1.1995591152063798
24649,26901,4,111,2,2,12.0,4.0,4.0,37.0,62.353829072479584,1.0,1.0,1.0,1.0,40,40,18018.01801801801,0,-0.8791234964784933
1015,29402,17,49,2,0,458.0,229.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,-2,0,0.0,-1,-0.8740639806664912
53627,3000,6,883789,3,4,326.0,0.0,451.0,147298.16666666666,332859.37233817927,186.0,881149.0,440574.5,8797.0,60,104,4.525967170897125,2051,-0.9172560787407452
62594,27421,17,2,2,0,1032.0,516.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
36059,48245,17,0,2,0,750.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
600,56692,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
51224,7288,17,218694,6,0,2088.0,321.0,0.0,43738.8,59890.44184341939,1.0,218694.0,43738.8,1.0,80,0,0.0,-1,-0.9172354236733988
772,41824,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,8058,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
648,25110,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
740,13326,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
558,31410,17,47,2,0,422.0,211.0,0.0,47.0,0.0,47.0,47.0,47.0,47.0,40,0,0.0,-1,-0.8722256623190862
19496,22,4,162,3,3,104.0,0.0,4.0,27.000000000000004,63.19810123729985,1.0,2.0,1.0,1.0,96,80,24691.35802469136,0,-0.8715306191167493
50633,45476,17,105858,3,0,1398.0,330.0,0.0,35286.0,61114.546721709376,1.0,105858.0,35286.0,1.0,80,0,0.0,-1,-0.9172244681866272
713,39764,17,2,2,0,422.0,211.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
61188,3000,6,6064839,4,5,355.0,0.0,451.0,758104.875,1872407.3482365224,727.0,702780.0,234260.0,6909.0,92,112,0.8244241932885605,2051,-0.9172628911859964
47300,62157,4,48,2,0,12.0,4.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
62865,59917,17,3000517,3,0,2064.0,516.0,0.0,1000172.3333333333,1732347.565607241,1.0,3000517.0,1000172.3333333333,1.0,38,0,0.0,-1,-0.9172630508579488
925,18398,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
34787,11811,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
62470,59410,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,52444,6,17055932,0,3,0.0,0.0,0.0,8527966.0,12051725.746004095,6109.0,0.0,0.0,0.0,0,60,0.1758918832462512,511,-0.9172642756644668
597,12182,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
56764,3000,6,910034,3,4,343.0,0.0,451.0,151672.33333333334,341448.93275842385,1673.0,903419.0,451709.5,3817.0,60,104,4.3954401703672605,2051,-0.9172563205055484
41912,80,6,143,1,1,0.0,0.0,0.0,143.0,0.0,143.0,0.0,0.0,0.0,32,32,6993.006993006993,501,-0.9024614997533285
57590,7384,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
27756,45545,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437950,0,0.0,-1,1.1995591152063798
735,21892,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
49814,3000,6,119656379,3,4,332.0,0.0,451.0,19942729.83333333,48826893.06991993,341.0,9762.0,4881.0,1501.0,72,92,0.0334290577186862,4099,-0.917264399912519
594,10299,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47077,15859,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
46694,35777,17,49,2,0,750.0,375.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
59393,3000,6,119198346,42,44,42.0,1.0,1.0,1402333.482,1708310.625,40428.0,118000000.0,2881875.707,989480.0,840,880,0.369132639,2050,-0.9172636982006704
37425,33799,17,6268,16,0,5004.0,276.0,0.0,417.86666666666673,716.0348022933229,1.0,6268.0,417.86666666666673,1.0,128,0,0.0,-1,-0.9145627087009152
26833,26833,4,20041944,3,2,24.0,4.0,4.0,4008388.8,8962942.630639348,1.0,20041790.0,6680596.666666666,1.0,80,40,0.0997907189043138,0,-0.9172641449714894
55306,80,6,51352,21,37,317.0,0.0,12162.0,900.9122807017542,5960.855638127507,0.0,50500.0,2524.9999999999995,5.0,672,1200,720.5172145193956,108,-0.916069028668528
647,16540,17,2,2,0,2944.0,1472.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0,0,0.0,-1,0.1411473266879352
23005,23005,4,26403158,4,2,36.0,4.0,4.0,3771879.7142857146,7220144.414249615,1.0,26403158.0,5280631.6,1.0,120,40,0.0757485146284395,0,-0.917264141138026
22567,30729,4,0,2,0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
36230,80,6,50256,17,23,317.0,0.0,8688.0,1288.6153846153848,6926.128198485959,0.0,49914.0,3119.6250000000005,6.0,544,752,457.65679719834446,108,-0.9164220455709436
726,51385,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
45743,60860,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
514,20150,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
53035,3000,6,5041418,3,4,337.0,0.0,479.0,840236.3333333333,2016867.2366553687,78.0,77938.0,38969.0,28530.0,60,104,0.7934275634355255,4099,-0.917262992227608
62962,3000,6,750995,3,4,383.0,0.0,451.0,125165.83333333331,272026.09520663024,0.0,730370.0,365185.0,0.0,60,104,5.3262671522446885,2051,-0.9172545964086096
897,50240,17,45,2,0,2944.0,1472.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,64,0,0.0,-1,-0.8702239378963562
3000,55617,6,25062533,3,5,479.0,0.0,500.0,3580361.857142857,7460258.926708765,97.0,5085379.0,2542689.5,85115.0,72,112,0.1995009841982053,511,-0.9172641239837998
30888,268,17,2999983,3,0,2064.0,516.0,0.0,999994.3333333333,1732039.2605634937,1.0,2999983.0,999994.3333333333,1.0,80,0,0.0,-1,-0.9172630506067944
54433,11876,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
3000,55713,6,24704592,3,5,479.0,0.0,471.0,3529227.4285714286,7346288.953330855,626.0,5045827.0,2522913.5,45135.0,72,112,0.2023915230010679,511,-0.9172641190887912
41170,1468,17,212800,6,0,2088.0,321.0,0.0,42560.0,58333.19899936912,2.0,212800.0,42560.0,2.0,0,0,0.0,-1,-0.9172346193928632
603,53154,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
43414,34321,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
648,3005,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
599,20329,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2396,0,0.0,-1,1.1995591152063798
60204,3000,6,794586,3,4,364.0,0.0,451.0,132431.0,294794.0390998434,183.0,791252.0,395626.0,6388.0,60,104,5.034068055566043,2051,-0.9172551376258044
49428,3000,6,182063,3,4,339.0,0.0,451.0,30343.83333333333,50761.85473134986,173.0,178908.0,89454.0,869.0,60,104,21.970416833733378,2051,-0.9172237677712024
3000,52604,6,72672,1,1,0.0,0.0,0.0,72672.0,0.0,72672.0,0.0,0.0,0.0,20,20,13.76045794804051,2051,-0.917235333368694
648,4655,17,48,2,0,422.0,211.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,40,0,0.0,-1,-0.8731639706422408
900,43316,17,4,2,0,2944.0,1472.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,-2125437944,0,0.0,-1,-0.4938997464231315
527,17546,17,48,2,0,458.0,229.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,16,0,0.0,-1,-0.8731639706422408
62558,64757,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
58917,3000,6,365950,3,4,372.0,0.0,451.0,60991.66666666666,110344.19280898596,2477.0,360183.0,180091.5,9313.0,60,104,10.93045498018855,2051,-0.9172442162163008
894,40221,17,0,2,0,458.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0.0,-1,1.6017995368153533e-15
760,20479,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
1005,64903,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
26843,20282,4,97,2,2,12.0,4.0,4.0,32.333333333333336,28.04163571073081,0.0,0.0,0.0,0.0,40,40,20618.556701030928,0,-0.8736186148812951
44929,26430,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
54499,53,17,15379,1,3,45.0,45.0,84.0,5126.333333,1992.080403,3628.0,0.0,0.0,0.0,8,24,195.071201,-1,-0.9169891742854888
938,60610,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
35293,54068,17,214253,4,0,2088.0,321.0,0.0,42850.6,58718.83198174161,1.0,214253.0,42850.6,1.0,120,0,0.0,-1,-0.9172348217753824
62474,48999,17,3000146,3,0,2064.0,516.0,0.0,1000048.6666666667,1732133.3686573713,1.0,3000146.0,1000048.6666666667,1.0,40,0,0.0,-1,-0.9172630506834673
32773,1352,17,70003,16,0,4940.0,272.0,0.0,4666.866666666668,5180.536360354242,1.0,70003.0,4666.866666666668,1.0,320,0,0.0,-1,-0.917022549503662
16028,47532,4,64,2,0,12.0,4.0,0.0,64.0,0.0,64.0,64.0,64.0,64.0,40,0,0.0,-1,-0.884189093439308
760,4055,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
50612,3000,6,117127980,38,40,38.0,1.0,1.0,1521142.597,1858945.504,40077.0,114000000.0,3083526.135,959255.0,760,800,0.341506786,4098,-0.917263756993633
49453,3000,6,2898,1,1,0.0,0.0,0.0,2898.0,0.0,2898.0,0.0,0.0,0.0,20,20,345.0655624568668,511,-0.9165340189122771
55995,48980,17,215768,4,0,2088.0,321.0,0.0,43153.6,59100.58584988816,1.0,215768.0,43153.6,1.0,120,0,0.0,-1,-0.9172350298909672
3000,58732,6,85402,1,1,0.0,0.0,0.0,85402.0,0.0,85402.0,0.0,0.0,0.0,20,20,11.709327650406314,2051,-0.9172396752496677
547,8436,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
47621,51424,17,1,2,0,760.0,380.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,660,0,0.0,-1,1.1995591152063798
58902,29435,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
34915,53467,17,108918,3,0,1438.0,330.0,0.0,36306.0,62882.10456878808,1.0,108918.0,36306.0,1.0,56,0,0.0,-1,-0.9172255917892482
836,51935,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,458,0,0.0,-1,1.1995591152063798
20200,43438,4,117,2,2,12.0,4.0,4.0,39.0,64.95382975621992,1.0,1.0,1.0,1.0,40,40,17094.017094017094,0,-0.8810794434196223
49800,41772,17,108011,4,0,1398.0,330.0,0.0,36003.66666666667,62359.3139020414,0.0,108011.0,36003.66666666667,0.0,80,0,0.0,-1,-0.917225265386128
900,60936,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
57630,27606,17,213674,4,0,2088.0,321.0,0.0,42734.8,58545.068692418485,1.0,213674.0,42734.8,1.0,-6,0,0.0,-1,-0.917234741458676
48587,21056,17,983251,20,0,7242.0,321.0,0.0,51750.05263157895,56070.462501782,1.0,983251.0,51750.05263157895,1.0,-20,0,0.0,-1,-0.9172429330084992
20555,5419,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
40903,46807,17,111035,4,0,1398.0,330.0,0.0,37011.66666666667,64104.35508866253,1.0,111035.0,37011.66666666667,1.0,80,0,0.0,-1,-0.9172263328877968
51758,3000,6,5521,1,1,0.0,0.0,0.0,5521.0,0.0,5521.0,0.0,0.0,0.0,20,20,181.1266074986416,511,-0.9168810487573276
752,44180,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,28,0,0.0,-1,1.1995591152063798
8869,10460,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
959,50966,17,1,2,0,422.0,211.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
3000,53875,6,15262,1,1,0.0,0.0,0.0,15262.0,0.0,15262.0,0.0,0.0,0.0,20,20,65.52221202987813,2051,-0.9171257628672648
44590,80,6,47858,21,35,317.0,0.0,15050.0,870.1454545454542,5630.366869890654,0.0,47032.0,2351.6,5.0,672,1136,731.3301851310126,108,-0.916025984247722
63492,20214,17,2,2,0,1032.0,516.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,40,0,0.0,-1,0.1411473266879352
24927,53930,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
58978,3000,6,1771200,4,4,352.0,0.0,451.0,253028.57142857145,417863.5926411302,242.0,767555.0,255851.66666666663,6619.0,92,104,2.2583559168925023,2051,-0.9172596812894592
14272,36651,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
38934,17108,17,1,2,0,766.0,383.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
49140,80,6,202,0,2,0.0,0.0,0.0,202.0,0.0,202.0,0.0,0.0,0.0,0,64,9900.9900990099,108,-0.9067851371917128
863,43689,17,45,2,0,458.0,229.0,0.0,45.0,0.0,45.0,45.0,45.0,45.0,16,0,0.0,-1,-0.8702239378963562
3000,62822,6,30929,1,1,0.0,0.0,0.0,30929.0,0.0,30929.0,0.0,0.0,0.0,20,20,32.33211549031653,2051,-0.917196020446144
32526,32021,4,111,2,2,12.0,4.0,4.0,37.0,62.353829072479584,1.0,1.0,1.0,1.0,40,40,18018.01801801801,0,-0.8791234964784933
53066,80,6,48556,19,22,317.0,0.0,10620.0,1213.9,6834.55973409951,0.0,47780.0,2654.4444444444443,5.0,608,720,453.08509761924375,108,-0.9163707538782632
3000,58342,6,1041122,3,5,451.0,0.0,366.0,148731.71428571426,252886.7025169666,290.0,374382.0,187191.0,51135.0,72,112,4.802511137023326,511,-0.9172563289754664
53335,3000,6,119999185,3,3,369.0,0.0,0.0,23999837.0,53637693.18540964,184.0,8767.0,4383.5,2809.0,72,72,0.0250001697928198,2051,-0.9172644089095604
46144,80,6,220,0,2,0.0,0.0,0.0,220.0,0.0,220.0,0.0,0.0,0.0,0,64,9090.90909090909,108,-0.9076425364803417
59368,51569,17,48,2,0,802.0,401.0,0.0,48.0,0.0,48.0,48.0,48.0,48.0,16,0,0.0,-1,-0.8731639706422408
57930,36355,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
541,32454,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
746,40561,17,4,2,0,458.0,229.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,16,0,0.0,-1,-0.4938997464231315
3000,65152,6,591,1,1,0.0,0.0,0.0,591.0,0.0,591.0,0.0,0.0,0.0,20,20,1692.047377326565,2051,-0.913682696048721
60658,3000,6,879129,3,4,377.0,0.0,451.0,146521.5,330915.9292477472,331.0,870723.0,435361.5,2487.0,60,104,4.549957969763254,2051,-0.9172560343044924
42592,3187,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
621,43399,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
60893,47743,4,108,2,2,12.0,4.0,4.0,36.0,30.805843601498733,1.0,48.0,48.0,48.0,40,40,18518.51851851852,0,-0.8780640252187151
53749,3000,6,739946,3,4,319.0,0.0,451.0,123324.33333333331,272803.12224361853,164.0,732835.0,366417.5,2000.0,60,104,5.405799882694143,2051,-0.9172544490964456
648,59571,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
3000,54114,6,55967,1,1,0.0,0.0,0.0,55967.0,0.0,55967.0,0.0,0.0,0.0,20,20,17.867672021012382,2051,-0.9172266391211084
62222,21459,4,1,2,0,12.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
36061,60609,17,1,2,0,976.0,488.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
41662,52291,17,104333,3,0,1398.0,330.0,0.0,34777.66666666667,60234.95358455365,1.0,104333.0,34777.66666666667,1.0,104,0,0.0,-1,-0.9172238836131278
807,48625,17,1,2,0,2288.0,1144.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,-1,1.1995591152063798
16879,42477,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2,0,0.0,-1,1.1995591152063798
765,41297,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
56508,3000,6,28333798,1,1,0.0,0.0,0.0,28333798.0,0.0,28333798.0,0.0,0.0,0.0,20,20,0.0352935388330219,511,-0.9172643871203142
46112,37337,17,49,2,0,766.0,383.0,0.0,49.0,0.0,49.0,49.0,49.0,49.0,40,0,0.0,-1,-0.8740639806664912
922,18594,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
631,9127,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-2125437944,0,0.0,-1,1.1995591152063798
56801,63304,17,1,2,0,802.0,401.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
62688,17866,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,64,0,0.0,-1,1.1995591152063798
3000,51064,6,112619,1,1,0.0,0.0,0.0,112619.0,0.0,112619.0,0.0,0.0,0.0,20,20,8.879496354966747,2051,-0.9172456655032728
47785,29977,17,1,2,0,750.0,375.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
58602,27530,17,1,2,0,1032.0,516.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
64868,3000,6,119166825,41,43,41.0,1.0,1.0,1435744.88,1699261.98,39674.0,116000000.0,2903064.3,996029.0,820,860,0.360838681,2051,-0.9172637157622124
62999,3000,6,119828323,4,5,355.0,0.0,451.0,14978540.375,42340799.28743372,79.0,119778283.0,39926094.33333333,5200.0,92,112,0.041726362138941,2051,-0.9172643823358968
62780,3000,6,117096724,45,46,360.0,0.0,0.0,1301074.711,1814593.179,119.0,117000000.0,2659891.182,2107.0,900,980,0.392837634,2051,-0.9172636393013264
37347,65471,4,120,2,2,12.0,4.0,4.0,40.0,67.54998149518622,1.0,1.0,1.0,1.0,40,40,16666.666666666668,0,-0.8819840688798944
642,57353,17,1,2,0,2944.0,1472.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,16,0,0.0,-1,1.1995591152063798
59622,10411,17,107986,3,0,1398.0,330.0,0.0,35995.33333333333,62344.01411790336,1.0,107986.0,35995.33333333333,1.0,80,0,0.0,-1,-0.9172252563117008
639,7103,17,0,2,0,494.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0.0,-1,1.6017995368153533e-15
662,3531,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
516,9216,17,1,2,0,458.0,229.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,40,0,0.0,-1,1.1995591152063798
51111,3000,6,989671,3,4,413.0,0.0,451.0,164945.16666666666,372074.2464333788,213.0,985196.0,492598.0,8573.0,60,104,4.041747206900071,2051,-0.9172569756229518
58573,61483,17,105753,4,0,1438.0,330.0,0.0,35251.0,61019.28736883117,1.0,105753.0,35251.0,1.0,0,0,0.0,-1,-0.9172244284777528
39157,31712,17,108089,4,0,1438.0,330.0,0.0,36029.66666666667,62403.48119562987,1.0,108089.0,36029.66666666667,1.0,80,0,0.0,-1,-0.917225293671362
61844,50772,17,3002311,3,0,2064.0,516.0,0.0,1000770.3333333333,1733383.3319901668,1.0,3002311.0,1000770.3333333333,1.0,80,0,0.0,-1,-0.917263051701061
